asset_class,asset_subclass,has_market_price,has_cash_flows,has_options_features,is_exchange_traded,has_credit_risk,has_early_exercise,is_path_dependent,volatility_available,liquidity,maturity_years,data_availability,ifrs_level,recommended_method
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.25,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.15,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.9,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.36,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.63,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.86,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.86,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.17,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.12,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.15,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.9,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.6,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.57,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.22,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.18,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.13,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.12,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.62,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.35,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.14,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.28,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.68,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.52,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.53,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.27,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.28,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.2,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.75,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.63,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.53,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.75,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.94,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.02,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.11,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.51,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.63,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.83,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.38,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.76,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.88,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.43,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.17,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.74,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.47,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.95,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.78,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.69,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.54,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.33,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.38,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.37,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.67,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.19,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.5,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.26,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.61,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.16,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.4,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.32,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.61,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.55,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.75,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.97,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.28,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.95,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.73,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.05,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.48,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.92,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.66,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.29,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.13,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.58,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.79,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.47,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,0.5,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.6,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,1.74,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,Medium,0.22,Full,1,Cost-of-Carry
Commodity,Commodity Spot,1,0,0,1,0,0,0,1,High,1.96,Full,1,Cost-of-Carry
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.96,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.68,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.61,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.58,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.16,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.47,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.63,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.23,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.15,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.85,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.74,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.6,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.48,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.1,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.64,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.56,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.31,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.97,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.89,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.04,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.56,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.14,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.42,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.72,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.53,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.9,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.84,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.59,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.29,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.67,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.6,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.73,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.67,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.36,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.11,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.92,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.12,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.73,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.14,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.72,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.17,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.82,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.83,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.56,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.4,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.99,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.4,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.1,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.98,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.11,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.89,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.33,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.33,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.86,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.7,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.74,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.14,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.27,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.51,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.63,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.05,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.62,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.21,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.53,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.31,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.1,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.98,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.09,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.31,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.53,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.27,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.62,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.81,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.9,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.91,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.71,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.35,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.54,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.98,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.32,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.64,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.68,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.38,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.79,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.97,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.08,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.52,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.66,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.46,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.88,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.43,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.67,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.66,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.43,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.15,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.2,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,Medium,0.53,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.87,Full,1,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.18,Full,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,0,0,0,1,High,0.06,Full,2,Forward-Pricing
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Partial,1,DDM
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Partial,1,DCF
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,DCF
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Partial,1,DDM
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Full,1,Mark-to-Market
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Partial,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Full,1,Mark-to-Market
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,Relative
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Full,1,Relative
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,DDM
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Full,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Partial,1,Relative
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Partial,1,Mark-to-Market
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,DDM
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Partial,1,DDM
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Partial,1,DDM
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Partial,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,DDM
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Partial,1,DDM
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Full,1,DDM
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Full,1,DDM
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Full,1,DDM
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Full,1,DCF
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Full,1,Mark-to-Market
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Partial,1,Mark-to-Market
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Full,1,Relative
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,Mark-to-Market
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Full,1,Relative
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Full,1,DCF
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Partial,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Full,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Partial,1,DDM
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Full,1,Relative
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Partial,1,DDM
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Partial,1,DDM
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,DDM
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Partial,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Full,1,DDM
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Partial,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,Mark-to-Market
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Full,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,Medium,,Partial,1,DCF
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Partial,1,DDM
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Partial,1,Relative
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Partial,1,Mark-to-Market
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Full,1,DDM
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Full,1,Relative
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Partial,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Partial,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Partial,1,DDM
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,Medium,,Full,1,DCF
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Full,1,DCF
Equity,Mid Cap,1,1,0,1,0,0,0,1,High,,Full,1,Relative
Equity,Large Cap Dividend,1,1,0,1,0,0,0,1,High,,Partial,1,Mark-to-Market
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,Mark-to-Market
Equity,Mid Cap,1,1,0,1,0,0,0,1,Medium,,Full,1,DDM
Equity,Large Cap Growth,1,1,0,1,0,0,0,1,High,,Full,1,DDM
Bond,MBS,0,1,0,0,1,0,0,0,Low,7.06,Sparse,3,DCF
Bond,MBS,0,1,0,0,1,0,0,0,Low,24.14,Sparse,3,DCF
Bond,MBS,0,1,0,0,1,0,0,0,Medium,17.54,Sparse,2,DCF
Bond,MBS,0,1,0,0,1,0,0,0,Low,3.89,Partial,3,DCF
Bond,MBS,0,1,0,0,1,0,0,0,Medium,4.46,Sparse,3,DCF
Bond,MBS,0,1,0,0,1,0,0,0,Low,22.02,Sparse,3,DCF
Bond,MBS,0,1,0,0,1,0,0,0,Low,13.21,Partial,2,DCF
Bond,MBS,0,1,0,0,1,0,0,0,Medium,12.85,Sparse,2,DCF
Bond,MBS,0,1,0,0,1,0,0,0,Medium,24.36,Sparse,2,DCF
Bond,MBS,0,1,0,0,1,0,0,0,Low,11.32,Partial,3,DCF
Bond,MBS,0,1,0,0,1,0,0,0,Medium,14.84,Sparse,2,DCF
Bond,MBS,0,1,0,0,1,0,0,0,Low,26.81,Partial,2,DCF
Bond,MBS,0,1,0,0,1,0,0,0,Low,29.91,Sparse,2,DCF
Bond,MBS,0,1,0,0,1,0,0,0,Medium,5.72,Partial,3,DCF
Bond,MBS,0,1,0,0,1,0,0,0,Medium,8.47,Partial,3,DCF
Bond,MBS,0,1,0,0,1,0,0,0,Medium,2.03,Partial,2,DCF
Bond,MBS,0,1,0,0,1,0,0,0,Low,26.06,Sparse,2,DCF
Bond,MBS,0,1,0,0,1,0,0,0,Low,11.98,Sparse,3,DCF
Bond,MBS,0,1,0,0,1,0,0,0,Medium,23.28,Sparse,3,DCF
