asset_class,asset_subclass,has_market_price,has_cash_flows,has_options_features,is_exchange_traded,liquidity,maturity_years,has_credit_risk,has_early_exercise,is_path_dependent,data_availability,volatility_available,ifrs_level,recommended_method
Derivative,Equity Swap,0,1,0,0,Medium,3.56,1,0,0,Partial,1,2,DCF
Equity,Large Cap Growth,1,1,0,1,High,,0,0,0,Partial,1,1,Mark-to-Market
Option,Swaption,0,0,1,0,Medium,2.68,0,0,0,Partial,1,2,Black-Scholes
Equity,Biotech Stock,1,0,0,1,High,,0,0,0,Full,1,2,Relative
Currency,FX Forward,1,0,0,0,Medium,0.7,0,0,0,Partial,1,1,Forward-Pricing
Equity,Blue Chip Stock,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Equity,Biotech Stock,1,0,0,1,Medium,,0,0,0,Full,1,1,Relative
Option,American Call,1,0,1,1,Medium,1.72,0,1,0,Full,1,2,Binomial-Tree
Currency,EM FX Forward,0,0,0,0,Low,0.87,0,0,0,Partial,1,3,Forward-Pricing
Derivative,Commodity Future,1,0,0,1,Medium,1.47,0,0,0,Full,1,1,Cost-of-Carry
Derivative,Interest Rate Swap,0,1,0,0,High,19.12,1,0,0,Full,0,2,DCF
Bond,CDS,0,1,0,0,Low,4.82,1,0,0,Sparse,0,2,Credit-Model
Bond,Government Bond,1,1,0,1,High,5.64,0,0,0,Partial,1,1,DCF
Currency,FX Forward,1,0,0,0,High,0.18,0,0,0,Full,1,2,Forward-Pricing
Bond,CDS,1,1,0,0,Low,7.66,1,0,0,Sparse,0,2,Credit-Model
Derivative,Commodity Future,1,0,0,1,Medium,1.56,0,0,0,Full,1,2,Cost-of-Carry
Currency,Cross Currency Swap,0,1,0,0,Medium,1.98,1,0,0,Partial,0,2,Forward-Pricing
Equity,REIT,1,1,0,1,High,,0,0,0,Full,1,2,DDM
Option,Swaption,0,0,1,0,Medium,7.98,0,0,0,Partial,1,2,Black-Scholes
Option,American Put,1,0,1,1,High,1.85,0,1,0,Full,1,1,Binomial-Tree
Derivative,Interest Rate Swap,0,1,0,0,High,26.36,1,0,0,Full,0,2,DCF
Equity,Banking Stock,1,1,0,1,Medium,,0,0,0,Full,1,2,DDM
Option,American Call,1,0,1,1,High,1.99,0,1,0,Full,1,1,Binomial-Tree
Bond,Corporate Bond (IG),1,1,0,1,High,25.03,1,0,0,Partial,1,1,DCF
Option,Digital Option,0,0,1,0,Medium,0.36,0,0,1,Sparse,1,2,Monte-Carlo
Bond,Corporate Bond (IG),1,1,0,1,High,18.33,1,0,0,Full,1,2,DCF
Currency,FX Forward,1,0,0,0,Medium,0.32,0,0,0,Full,1,2,Forward-Pricing
Currency,FX Forward,1,0,0,0,Medium,0.1,0,0,0,Full,1,2,Forward-Pricing
Equity,Green Energy Stock,1,0,0,1,High,,0,0,0,Partial,1,2,Relative
Bond,Convertible Bond,1,1,1,1,Low,4.83,1,1,0,Partial,1,2,Credit-Model
Equity,Green Energy Stock,1,0,0,1,High,,0,0,0,Partial,1,2,Relative
Equity,Mid Cap,1,1,0,1,Medium,,0,0,0,Full,1,1,Mark-to-Market
Commodity,Precious Metal,1,0,0,1,High,0.36,0,0,0,Full,1,1,Cost-of-Carry
Equity,Green Energy Stock,1,0,0,1,High,,0,0,0,Partial,1,2,Relative
Bond,Zero-Coupon Bond,1,1,0,1,High,13.92,0,0,0,Full,1,2,DCF
Equity,REIT,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Currency,FX Forward,1,0,0,0,High,0.24,0,0,0,Full,1,1,Forward-Pricing
Currency,Cross Currency Swap,0,1,0,0,Low,8.01,1,0,0,Partial,0,3,Forward-Pricing
Bond,Corporate Bond (IG),1,1,0,1,Medium,17.28,1,0,0,Full,1,2,DCF
Commodity,Industrial Metal,1,0,0,1,High,1.18,0,0,0,Partial,1,2,Cost-of-Carry
Derivative,Equity Swap,0,1,0,0,Low,3.89,1,0,0,Partial,1,3,DCF
Currency,FX Forward,1,0,0,0,Medium,0.09,0,0,0,Full,1,1,Forward-Pricing
Option,Digital Option,0,0,1,0,Low,0.14,0,0,1,Sparse,1,3,Monte-Carlo
Option,European Call,1,0,1,1,Medium,1.74,0,0,0,Partial,1,2,Black-Scholes
Equity,Banking Stock,1,1,0,1,Medium,,0,0,0,Full,1,2,DDM
Option,European Option,1,0,1,1,High,0.71,0,0,0,Partial,1,1,Black-Scholes
Derivative,Interest Rate Swap,0,1,0,0,Medium,17.93,1,0,0,Partial,0,2,DCF
Currency,FX Spot,1,0,0,0,High,0.27,0,0,0,Full,1,1,Forward-Pricing
Bond,Sovereign Emerging Bond,1,1,0,1,Medium,3.47,1,0,0,Sparse,1,2,Credit-Model
Equity,Energy Major Stock,1,1,0,1,High,,0,0,0,Full,1,2,DDM
Option,Digital Option,0,0,1,0,Medium,0.4,0,0,1,Sparse,1,3,Monte-Carlo
Bond,Sovereign Emerging Bond,1,1,0,1,Medium,18.28,1,0,0,Partial,1,2,Credit-Model
Bond,Corporate Bond (HY),1,1,0,1,Low,11.63,1,0,0,Partial,1,3,Credit-Model
Derivative,Commodity Future,1,0,0,1,Medium,1.98,0,0,0,Full,1,1,Cost-of-Carry
Option,Barrier Option,0,0,1,0,Low,0.1,0,0,1,Sparse,1,3,Monte-Carlo
Option,OTC European Option,0,0,1,0,Medium,2.83,1,0,0,Partial,1,2,Black-Scholes
Bond,Floating Rate Note,1,1,0,1,High,3.14,0,0,0,Full,1,2,DCF
Option,European Call,1,0,1,1,Medium,0.68,0,0,0,Full,1,1,Black-Scholes
Commodity,Energy,1,0,0,1,High,0.74,0,0,0,Full,1,1,Cost-of-Carry
Derivative,Equity Swap,0,1,0,0,Medium,3.3,1,0,0,Full,1,3,DCF
Bond,Government Bond,1,1,0,1,High,11.72,0,0,0,Partial,1,1,DCF
Commodity,Agriculture,1,0,0,1,Low,0.16,0,0,0,Full,1,2,Cost-of-Carry
Option,OTC European Option,0,0,1,0,Low,0.68,1,0,0,Partial,1,3,Black-Scholes
Commodity,Energy,1,0,0,1,High,0.79,0,0,0,Partial,1,1,Cost-of-Carry
Bond,Corporate Bond (IG),1,1,0,1,High,22.78,1,0,0,Full,1,1,DCF
Currency,FX Forward,1,0,0,0,Medium,0.87,0,0,0,Full,1,2,Forward-Pricing
Commodity,Commodity Spot,1,0,0,1,High,1.37,0,0,0,Partial,1,1,Cost-of-Carry
Derivative,Commodity Future,1,0,0,1,High,1.62,0,0,0,Full,1,2,Cost-of-Carry
Bond,Government Bond ETF,1,1,0,1,High,8.04500129421935,0,0,0,Full,1,1,Mark-to-Market
Commodity,Precious Metal,1,0,0,1,High,1.64,0,0,0,Full,1,1,Cost-of-Carry
Bond,Government Bond,1,1,0,1,High,3.24,0,0,0,Partial,1,1,DCF
Equity,Biotech Stock,1,0,0,1,Medium,,0,0,0,Partial,1,2,Relative
Bond,Corporate Bond (HY),1,1,0,1,Low,6.31,1,0,0,Partial,1,2,Credit-Model
Option,Asian Option,0,0,1,0,Medium,1.11,0,0,1,Partial,1,2,Monte-Carlo
Currency,FX Forward,1,0,0,0,Medium,0.76,0,0,0,Full,1,2,Forward-Pricing
Currency,Major FX Forward,1,0,0,0,Medium,0.6,0,0,0,Full,1,2,Forward-Pricing
Commodity,Industrial Metal,1,0,0,1,Medium,1.99,0,0,0,Partial,1,2,Cost-of-Carry
Equity,Index ETF,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Equity,Large Cap Stock,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Option,American Call,1,0,1,1,Medium,0.91,0,1,0,Partial,1,1,Binomial-Tree
Bond,Corporate Bond (IG),1,1,0,1,High,21.67,1,0,0,Partial,1,1,DCF
Option,European Put,1,0,1,1,Medium,1.46,0,0,0,Full,1,1,Black-Scholes
Option,Asian Option,0,0,1,0,Medium,1.21,0,0,1,Sparse,1,2,Monte-Carlo
Equity,REIT,1,1,0,1,High,,0,0,0,Partial,1,2,DDM
Bond,Floating Rate Note,1,1,0,1,High,1.63,0,0,0,Partial,1,2,DCF
Option,American Option,1,0,1,1,High,1.42,0,1,0,Partial,1,1,Binomial-Tree
Option,Barrier Option,0,0,1,0,Low,0.74,0,0,1,Partial,1,3,Monte-Carlo
Bond,Government Bond,1,1,0,1,High,13.88,0,0,0,Partial,1,1,DCF
Bond,Government Bond,1,1,0,1,High,13.13,0,0,0,Partial,1,1,DCF
Option,American Put,1,0,1,1,High,1.98,0,1,0,Full,1,1,Binomial-Tree
Bond,MBS,0,1,0,0,Medium,9.53,1,0,0,Sparse,0,3,DCF
Equity,Index ETF,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Bond,Government Bond,1,1,0,1,Medium,3.29,0,0,0,Full,1,2,DCF
Option,European Put,1,0,1,1,Medium,0.5,0,0,0,Full,1,2,Black-Scholes
Option,Lookback Option,0,0,1,0,Low,0.65,0,0,1,Partial,1,3,Monte-Carlo
Derivative,Interest Rate Swap,0,1,0,0,Medium,14.86,1,0,0,Partial,0,1,DCF
Currency,FX Forward,1,0,0,0,Medium,0.3,0,0,0,Full,1,1,Forward-Pricing
Equity,Biotech Stock,1,0,0,1,Medium,,0,0,0,Full,1,2,Relative
Bond,Sovereign Emerging Bond,1,1,0,1,Low,12.21,1,0,0,Partial,1,2,Credit-Model
Bond,Government Bond,1,1,0,1,High,21.07,0,0,0,Partial,1,2,DCF
Bond,Government Bond,1,1,0,1,High,15.22,0,0,0,Full,1,1,DCF
Bond,Corporate Bond (HY),1,1,0,1,Low,4.23,1,0,0,Sparse,1,2,Credit-Model
Option,Barrier Option,0,0,1,0,Low,0.75,0,0,1,Sparse,1,3,Monte-Carlo
Commodity,Agriculture,1,0,0,1,Medium,1.0,0,0,0,Partial,1,2,Cost-of-Carry
Option,European Call,1,0,1,1,High,1.98,0,0,0,Full,1,1,Black-Scholes
Option,American Call,1,0,1,1,Medium,1.79,0,1,0,Full,1,1,Binomial-Tree
Equity,Growth Tech Stock,1,0,0,1,Medium,,0,0,0,Partial,1,1,Relative
Option,American Call,1,0,1,1,High,0.16,0,1,0,Full,1,2,Binomial-Tree
Option,Digital Option,0,0,1,0,Low,0.86,0,0,1,Partial,1,2,Monte-Carlo
Commodity,Precious Metal Spot,1,0,0,1,High,,0,0,0,Full,1,1,Cost-of-Carry
Equity,Large Cap Stock,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Option,Swaption,0,0,1,0,Medium,9.86,0,0,0,Partial,1,3,Black-Scholes
Bond,CDS,1,1,0,0,Low,6.88,1,0,0,Partial,0,3,Credit-Model
Currency,Major Currency Pair,1,0,0,1,High,,0,0,0,Full,1,1,Forward-Pricing
Option,American Put,1,0,1,1,Medium,0.59,0,1,0,Full,1,1,Binomial-Tree
Currency,EM FX Forward,0,0,0,0,Medium,0.98,0,0,0,Partial,1,2,Forward-Pricing
Equity,Biotech Stock,1,0,0,1,High,,0,0,0,Full,1,1,Relative
Option,Barrier Option,0,0,1,0,Low,0.15,0,0,1,Sparse,1,3,Monte-Carlo
Bond,Government Bond,1,1,0,1,High,3.83,0,0,0,Full,1,1,DCF
Bond,Corporate Bond (IG),1,1,0,1,Medium,11.11,1,0,0,Full,1,2,DCF
Derivative,Interest Rate Swap,0,1,0,0,Medium,17.09,1,0,0,Partial,0,2,DCF
Option,Barrier Option,0,0,1,0,Low,0.78,0,0,1,Partial,1,3,Monte-Carlo
Bond,Municipal Bond,0,1,0,0,High,29.81,1,0,0,Sparse,0,1,DCF
Commodity,Commodity Spot,1,0,0,1,Medium,1.24,0,0,0,Full,1,1,Cost-of-Carry
Option,Barrier Option,0,0,1,0,Low,1.3,0,0,1,Partial,1,3,Monte-Carlo
Option,European Put,1,0,1,1,High,1.72,0,0,0,Full,1,1,Black-Scholes
Option,European Put,1,0,1,1,High,0.36,0,0,0,Full,1,2,Black-Scholes
Bond,Municipal Bond,0,1,0,0,Medium,6.01,1,0,0,Partial,0,3,DCF
Bond,Zero-Coupon Bond,1,1,0,1,High,29.66,0,0,0,Full,1,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,Medium,5.84,1,0,0,Partial,1,2,DCF
Bond,Corporate Bond (HY),1,1,0,1,Low,7.66,1,0,0,Partial,1,3,Credit-Model
Bond,CDS,1,1,0,0,Low,1.42,1,0,0,Partial,0,3,Credit-Model
Option,European Option,1,0,1,1,Medium,1.41,0,0,0,Full,1,2,Black-Scholes
Bond,Floating Rate Note,1,1,0,1,High,0.55,0,0,0,Partial,1,2,DCF
Equity,Biotech Stock,1,0,0,1,High,,0,0,0,Full,1,2,Relative
Bond,Corporate Bond (IG),1,1,0,1,Medium,16.76,1,0,0,Full,1,2,DCF
Bond,Government Bond,1,1,0,1,High,11.75,0,0,0,Full,1,1,DCF
Option,European Call,1,0,1,1,High,1.68,0,0,0,Full,1,2,Black-Scholes
Option,Lookback Option,0,0,1,0,Medium,0.47,0,0,1,Full,1,3,Monte-Carlo
Option,American Put,1,0,1,1,Medium,1.22,0,1,0,Full,1,2,Binomial-Tree
Bond,Zero-Coupon Bond,1,1,0,1,High,2.56,0,0,0,Full,1,1,DCF
Equity,REIT,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Option,American Call,1,0,1,1,High,0.95,0,1,0,Partial,1,3,Binomial-Tree
Currency,EM FX Forward,0,0,0,0,Low,0.73,0,0,0,Sparse,1,3,Forward-Pricing
Bond,Government Bond,1,1,0,1,High,4.39,0,0,0,Partial,1,1,DCF
Option,American Call,1,0,1,1,High,0.8,0,1,0,Full,1,2,Binomial-Tree
Equity,Biotech Stock,1,0,0,1,Medium,,0,0,0,Full,1,2,Relative
Option,Swaption,0,0,1,0,Medium,2.02,0,0,0,Full,1,2,Black-Scholes
Derivative,Equity Swap,0,1,0,0,Low,0.81,1,0,0,Partial,1,2,DCF
Currency,Cross Currency Swap,0,1,0,0,Low,1.8,1,0,0,Partial,0,3,Forward-Pricing
Option,American Put,1,0,1,1,High,1.02,0,1,0,Full,1,1,Binomial-Tree
Equity,E-commerce Stock,1,0,0,1,High,,0,0,0,Full,1,1,Relative
Commodity,Precious Metal,1,0,0,1,High,1.55,0,0,0,Full,1,1,Cost-of-Carry
Bond,Corporate Bond (HY),1,1,0,1,Medium,6.38,1,0,0,Sparse,1,2,Credit-Model
Commodity,Commodity Spot,1,0,0,1,High,1.02,0,0,0,Full,1,1,Cost-of-Carry
Bond,Floating Rate Note,1,1,0,1,High,2.22,0,0,0,Partial,1,1,DCF
Commodity,Precious Metal,1,0,0,1,High,1.53,0,0,0,Full,1,1,Cost-of-Carry
Bond,Corporate Bond (HY),1,1,0,1,Low,13.3,1,0,0,Full,1,1,Credit-Model
Derivative,Equity Swap,0,1,0,0,Medium,1.18,1,0,0,Partial,1,3,DCF
Option,Swaption,0,0,1,0,Medium,3.3,0,0,0,Partial,1,3,Black-Scholes
Option,Swaption,0,0,1,0,Medium,2.4,0,0,0,Partial,1,3,Black-Scholes
Derivative,Interest Rate Swap,0,1,0,0,Medium,3.92,1,0,0,Partial,0,2,DCF
Option,European Call,1,0,1,1,Medium,0.82,0,0,0,Full,1,2,Black-Scholes
Option,European Call,1,0,1,1,Medium,0.04,0,0,0,Partial,1,2,Black-Scholes
Bond,Corporate Bond (IG),1,1,0,1,High,28.95,1,0,0,Partial,1,2,DCF
Option,Barrier Option,0,0,1,0,Low,0.29,0,0,1,Partial,1,3,Monte-Carlo
Bond,Municipal Bond,0,1,0,0,Low,21.67,1,0,0,Partial,0,3,DCF
Equity,Green Energy Stock,1,0,0,1,High,,0,0,0,Full,1,1,Relative
Option,European Call,1,0,1,1,High,0.56,0,0,0,Full,1,1,Black-Scholes
Bond,Municipal Bond,0,1,0,0,Low,10.06,1,0,0,Partial,0,2,DCF
Derivative,Commodity Future,1,0,0,1,High,1.63,0,0,0,Full,1,2,Cost-of-Carry
Option,American Put,1,0,1,1,High,1.48,0,1,0,Full,1,2,Binomial-Tree
Bond,Municipal Bond,0,1,0,0,Low,13.36,1,0,0,Partial,0,2,DCF
Bond,Government Bond,1,1,0,1,High,6.89,0,0,0,Partial,1,1,DCF
Equity,Index ETF,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Derivative,Interest Rate Swap,0,1,0,0,Medium,8.72,1,0,0,Full,0,2,DCF
Derivative,Interest Rate Swap,0,1,0,0,Medium,26.04,1,0,0,Full,0,2,DCF
Currency,EM FX Forward,0,0,0,0,Low,0.28,0,0,0,Partial,1,3,Forward-Pricing
Option,American Put,1,0,1,1,Medium,0.53,0,1,0,Full,1,2,Binomial-Tree
Option,Barrier Option,0,0,1,0,Low,0.95,0,0,1,Sparse,1,3,Monte-Carlo
Bond,Floating Rate Note,1,1,0,1,Medium,1.41,0,0,0,Full,1,1,DCF
Option,European Call,1,0,1,1,Medium,1.87,0,0,0,Full,1,1,Black-Scholes
Bond,Zero-Coupon Bond,1,1,0,1,High,5.24,0,0,0,Full,1,1,DCF
Bond,Convertible Bond,1,1,1,1,Medium,6.74,1,1,0,Partial,1,3,Credit-Model
Currency,Major FX Forward,1,0,0,0,High,0.09,0,0,0,Full,1,2,Forward-Pricing
Bond,CDS,1,1,0,0,Medium,8.61,1,0,0,Sparse,0,3,Credit-Model
Option,OTC European Option,0,0,1,0,Medium,0.33,1,0,0,Partial,1,1,Black-Scholes
Commodity,Agriculture,1,0,0,1,Medium,0.65,0,0,0,Partial,1,2,Cost-of-Carry
Commodity,Precious Metal,1,0,0,1,High,1.66,0,0,0,Full,1,1,Cost-of-Carry
Option,Barrier Option,0,0,1,0,Low,0.14,0,0,1,Sparse,1,3,Monte-Carlo
Bond,Corporate Bond (IG),1,1,0,1,Medium,18.17,1,0,0,Full,1,2,DCF
Commodity,Energy,1,0,0,1,High,1.1,0,0,0,Full,1,1,Cost-of-Carry
Bond,Corporate Bond (IG),1,1,0,1,Medium,1.46,1,0,0,Full,1,2,DCF
Commodity,Agriculture,1,0,0,1,Medium,1.28,0,0,0,Partial,1,2,Cost-of-Carry
Bond,Corporate Bond (IG),1,1,0,1,High,17.06,1,0,0,Full,1,1,DCF
Bond,Government Bond,1,1,0,1,High,12.89,0,0,0,Partial,1,1,DCF
Commodity,Industrial Metal,1,0,0,1,Medium,0.34,0,0,0,Full,1,2,Cost-of-Carry
Bond,Municipal Bond,0,1,0,0,Medium,8.23,1,0,0,Partial,0,2,DCF
Commodity,Commodity Spot,1,0,0,1,Medium,1.71,0,0,0,Full,1,1,Cost-of-Carry
Option,European Put,1,0,1,1,Medium,1.5,0,0,0,Full,1,1,Black-Scholes
Option,OTC European Option,0,0,1,0,Medium,1.37,1,0,0,Partial,1,3,Black-Scholes
Derivative,Interest Rate Swap,0,1,0,0,High,19.89,1,0,0,Partial,0,2,DCF
Bond,Corporate Bond (IG),1,1,0,1,Medium,18.47,1,0,0,Partial,1,2,DCF
Option,American Put,1,0,1,1,High,1.86,0,1,0,Full,1,1,Binomial-Tree
Currency,Major FX Forward,1,0,0,0,High,0.39,0,0,0,Full,1,1,Forward-Pricing
Bond,Government Bond ETF,1,1,0,1,High,9.46839989134128,0,0,0,Full,1,1,Mark-to-Market
Derivative,FX Option,0,0,1,0,Medium,1.15,0,0,0,Partial,1,2,Black-Scholes
Bond,Corporate Bond (IG),1,1,0,1,Medium,9.88,1,0,0,Sparse,1,2,DCF
Option,Asian Option,0,0,1,0,Low,2.17,0,0,1,Partial,1,2,Monte-Carlo
Equity,Biotech Stock,1,0,0,1,High,,0,0,0,Full,1,2,Relative
Derivative,FX Option,0,0,1,0,Low,0.65,0,0,0,Partial,1,3,Black-Scholes
Option,European Put,1,0,1,1,High,1.78,0,0,0,Full,1,2,Black-Scholes
Commodity,Energy,1,0,0,1,Medium,1.6,0,0,0,Full,1,1,Cost-of-Carry
Equity,Blue Chip Stock,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Option,American Put,1,0,1,1,High,0.64,0,1,0,Full,1,1,Binomial-Tree
Bond,Government Bond,1,1,0,1,High,21.39,0,0,0,Partial,1,2,DCF
Currency,Major FX Forward,1,0,0,0,Medium,0.54,0,0,0,Full,1,2,Forward-Pricing
Option,Digital Option,0,0,1,0,Low,0.51,0,0,1,Partial,1,3,Monte-Carlo
Equity,Green Energy Stock,1,0,0,1,High,,0,0,0,Full,1,2,Relative
Bond,Government Bond,1,1,0,1,Medium,22.2,0,0,0,Full,1,2,DCF
Currency,Major FX Forward,1,0,0,0,Medium,0.48,0,0,0,Full,1,2,Forward-Pricing
Equity,SaaS Stock,1,0,0,1,Medium,,0,0,0,Full,1,1,Relative
Option,European Option,1,0,1,1,Medium,1.47,0,0,0,Partial,1,1,Black-Scholes
Commodity,Industrial Metal,1,0,0,1,Medium,0.12,0,0,0,Full,1,1,Cost-of-Carry
Bond,Corporate Bond (IG),1,1,0,1,High,27.11,1,0,0,Full,1,1,DCF
Bond,Government Bond ETF,1,1,0,1,High,4.37204998145126,0,0,0,Full,1,1,Mark-to-Market
Derivative,Commodity Future,1,0,0,1,High,0.32,0,0,0,Full,1,1,Cost-of-Carry
Bond,Corporate Bond (HY),1,1,0,1,Low,2.98,1,0,0,Sparse,1,3,Credit-Model
Derivative,Equity Swap,0,1,0,0,Low,4.63,1,0,0,Partial,1,3,DCF
Equity,REIT,1,1,0,1,Medium,,0,0,0,Full,1,1,DDM
Currency,Cross Currency Swap,0,1,0,0,Low,3.34,1,0,0,Sparse,0,3,Forward-Pricing
Bond,Convertible Bond,1,1,1,1,Low,7.74,1,1,0,Partial,1,3,Credit-Model
Bond,Sovereign Emerging Bond,1,1,0,1,Medium,23.81,1,0,0,Partial,1,2,Credit-Model
Bond,Corporate Bond (HY),1,1,0,1,Low,10.4,1,0,0,Partial,1,2,Credit-Model
Option,European Put,1,0,1,1,High,1.89,0,0,0,Full,1,2,Black-Scholes
Bond,Municipal Bond,0,1,0,0,Low,7.19,1,0,0,Partial,0,3,DCF
Equity,Consumer Staple Stock,1,1,0,1,High,,0,0,0,Partial,1,2,DDM
Derivative,Interest Rate Swap,0,1,0,0,High,8.21,1,0,0,Full,0,2,DCF
Equity,Growth Tech Stock,1,0,0,1,Medium,,0,0,0,Full,1,1,Relative
Derivative,Equity Swap,0,1,0,0,Low,0.61,1,0,0,Partial,1,2,DCF
Bond,Convertible Bond,1,1,1,1,Medium,6.91,1,1,0,Partial,1,2,Credit-Model
Currency,Major FX Forward,1,0,0,0,High,0.15,0,0,0,Full,1,2,Forward-Pricing
Currency,Cross Currency Swap,0,1,0,0,Medium,1.93,1,0,0,Partial,0,2,Forward-Pricing
Bond,Corporate Bond (HY),1,1,0,1,Low,5.7,1,0,0,Sparse,1,3,Credit-Model
Commodity,Precious Metal Spot,1,0,0,1,High,,0,0,0,Full,1,1,Cost-of-Carry
Currency,Major FX Forward,1,0,0,0,High,0.47,0,0,0,Full,1,1,Forward-Pricing
Option,Swaption,0,0,1,0,Medium,6.15,0,0,0,Partial,1,3,Black-Scholes
Option,European Call,1,0,1,1,Medium,1.49,0,0,0,Full,1,2,Black-Scholes
Bond,Floating Rate Note,1,1,0,1,Medium,4.06,0,0,0,Full,1,3,DCF
Bond,Corporate Bond (HY),1,1,0,1,Low,2.12,1,0,0,Partial,1,2,Credit-Model
Bond,Corporate Bond (HY),1,1,0,1,Low,12.51,1,0,0,Sparse,1,2,Credit-Model
Option,European Put,1,0,1,1,Medium,0.6,0,0,0,Full,1,1,Black-Scholes
Option,European Put,1,0,1,1,High,0.79,0,0,0,Full,1,1,Black-Scholes
Option,Swaption,0,0,1,0,Low,1.8,0,0,0,Partial,1,2,Black-Scholes
Currency,EM FX Forward,0,0,0,0,Medium,0.03,0,0,0,Sparse,1,3,Forward-Pricing
Equity,Fintech Stock,1,0,0,1,High,,0,0,0,Full,1,1,Relative
Bond,Corporate Bond (IG),1,1,0,1,Low,4.52,1,0,0,Partial,1,2,DCF
Currency,Cross Currency Swap,0,1,0,0,Low,1.46,1,0,0,Partial,0,3,Forward-Pricing
Equity,Index ETF,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Derivative,Equity Swap,0,1,0,0,Medium,2.48,1,0,0,Partial,1,2,DCF
Bond,Corporate Bond (HY),1,1,0,1,Low,8.0,1,0,0,Sparse,1,3,Credit-Model
Equity,SaaS Stock,1,0,0,1,High,,0,0,0,Partial,1,2,Relative
Bond,Corporate Bond (IG),1,1,0,1,Low,4.02,1,0,0,Partial,1,2,DCF
Equity,Energy Major Stock,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Equity,Large Cap Growth,1,1,0,1,High,,0,0,0,Partial,1,1,DCF
Equity,REIT,1,1,0,1,High,,0,0,0,Full,1,1,DDM
Commodity,Commodity Forward,1,0,0,1,Medium,1.89,0,0,0,Full,1,1,Cost-of-Carry
Currency,Major FX Forward,1,0,0,0,High,0.32,0,0,0,Full,1,2,Forward-Pricing
Currency,EM FX Forward,0,0,0,0,Low,0.15,0,0,0,Sparse,1,3,Forward-Pricing
Currency,Major Currency Pair,1,0,0,1,High,,0,0,0,Full,1,1,Forward-Pricing
Derivative,Interest Rate Swap,0,1,0,0,High,6.21,1,0,0,Partial,0,2,DCF
Currency,EM FX Forward,0,0,0,0,Medium,0.62,0,0,0,Partial,1,2,Forward-Pricing
Currency,EM FX Forward,0,0,0,0,Low,0.6,0,0,0,Sparse,1,2,Forward-Pricing
Currency,Major Currency Pair,1,0,0,1,High,,0,0,0,Full,1,1,Forward-Pricing
Option,European Call,1,0,1,1,Medium,1.62,0,0,0,Full,1,2,Black-Scholes
Commodity,Energy,1,0,0,1,High,0.66,0,0,0,Full,1,1,Cost-of-Carry
Bond,Municipal Bond,0,1,0,0,Low,16.96,1,0,0,Sparse,0,3,DCF
Currency,EM FX Forward,0,0,0,0,Low,0.88,0,0,0,Partial,1,3,Forward-Pricing
Currency,Major FX Forward,1,0,0,0,High,0.35,0,0,0,Full,1,1,Forward-Pricing
Equity,Energy Major Stock,1,1,0,1,High,,0,0,0,Full,1,2,DDM
Derivative,Commodity Future,1,0,0,1,Medium,1.43,0,0,0,Full,1,2,Cost-of-Carry
Bond,Floating Rate Note,1,1,0,1,Medium,4.61,0,0,0,Full,1,2,DCF
Option,Asian Option,0,0,1,0,Low,1.98,0,0,1,Partial,1,2,Monte-Carlo
Bond,Zero-Coupon Bond,1,1,0,1,High,26.81,0,0,0,Full,1,2,DCF
Equity,Index ETF,1,1,0,1,High,,0,0,0,Full,1,1,Mark-to-Market
Option,Asian Option,0,0,1,0,Low,0.56,0,0,1,Sparse,1,2,Monte-Carlo
Equity,Utility Stock,1,1,0,1,Medium,,0,0,0,Full,1,2,DDM
Commodity,Commodity Spot,1,0,0,1,Medium,0.11,0,0,0,Full,1,1,Cost-of-Carry
Equity,Fintech Stock,1,0,0,1,Medium,,0,0,0,Full,1,2,Relative
Bond,Treasury Bill,1,1,0,1,High,0.38,0,0,0,Full,1,1,DCF
Option,Swaption,0,0,1,0,Low,7.26,0,0,0,Partial,1,3,Black-Scholes
Currency,Major Currency Pair,1,0,0,1,High,,0,0,0,Full,1,1,Forward-Pricing
Commodity,Energy,1,0,0,1,High,0.46,0,0,0,Full,1,1,Cost-of-Carry
Bond,Zero-Coupon Bond,1,1,0,1,Medium,29.92,0,0,0,Full,1,1,DCF
Option,European Put,1,0,1,1,High,1.04,0,0,0,Full,1,1,Black-Scholes
Option,Lookback Option,0,0,1,0,Low,1.23,0,0,1,Partial,1,3,Monte-Carlo
Currency,Cross Currency Swap,0,1,0,0,Low,1.34,1,0,0,Partial,0,2,Forward-Pricing
Bond,Floating Rate Note,1,1,0,1,Low,1.67,0,0,0,Partial,1,2,DCF
Bond,Sovereign Emerging Bond,1,1,0,1,Low,25.07,1,0,0,Sparse,1,3,Credit-Model
