asset_class,asset_subclass,has_market_price,has_cash_flows,has_options_features,is_exchange_traded,liquidity,maturity_years,has_credit_risk,has_early_exercise,is_path_dependent,data_availability,volatility_available,ifrs_level,recommended_method,risk_free_rate_3m,yield_10y,yield_curve_slope,implied_volatility_atm,iv_skew,beta,pe_ratio,dividend_yield,market_cap,debt_to_equity,duration_estimate,credit_spread_asset,convenience_yield,storage_cost_pct,asset_class_encoded,asset_subclass_encoded
Commodity,Energy,1,0,0,1,2,0.16,0,0,0,2,1,1,Cost-of-Carry,3.8692327631349333,4.454947018056843,0.2851293767352044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02735635308749506,0.024322842773052987,1,25
Bond,CDS,1,1,0,0,1,8.85,1,0,0,0,0,2,Credit-Model,3.798871823025673,4.478647950773962,0.2781384348229752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3614309027605085,1.0821395998538046,0.0,0.0,0,10
Option,OTC European Option,0,0,1,0,0,0.19,1,0,0,1,1,3,Black-Scholes,3.8193376865000497,4.470632027931958,0.2504078280641152,1.0000000000000003e-05,0.06484687778590831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,57
Option,American Put,1,0,1,1,1,1.98,0,1,0,2,1,2,Binomial-Tree,3.8306250337226304,4.438261166643413,0.2815905105050191,1.0000000000000003e-05,0.05072263716260132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3
Option,American Put,1,0,1,1,2,1.25,0,1,0,2,1,2,Binomial-Tree,3.851780848019594,4.4419761255063674,0.2744360947841537,0.500005,0.0776789258225672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3
Bond,Corporate Bond (HY),1,1,0,1,0,3.52,1,0,0,1,1,2,Credit-Model,3.837649838485332,4.437548525927016,0.3138020955824961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.818949252310748,3.953977601699355,0.0,0.0,0,18
Derivative,FX Option,0,0,1,0,1,0.77,0,0,0,1,1,2,Black-Scholes,3.8359455532425617,4.473362776163816,0.2701583667974597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,33
Option,Digital Option,0,0,1,0,0,0.24,0,0,1,0,1,2,Monte-Carlo,3.808412898372588,4.443499700854105,0.2776579957146582,0.062509375,0.07350011846148151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,21
Equity,Growth Tech Stock,1,0,0,1,2,-1.0,0,0,0,1,1,2,Relative,3.807844572243056,4.465689244865153,0.2681034878237135,0.0,0.0,1.2550249364508594,19.6325869995699,1.9032629930558806,866403095965.3016,24.66362241409952,0.0,0.0,0.0,0.0,4,41
Bond,Corporate Bond (HY),1,1,0,1,1,11.85,1,0,0,1,1,2,Credit-Model,3.8361759642445517,4.465893921533894,0.27097791701393054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.605141499964404,2.3248894939081186,0.0,0.0,0,18
Option,American Call,1,0,1,1,2,0.83,0,1,0,2,1,2,Binomial-Tree,3.8038773702183786,4.512815174341649,0.26962773291833764,1.0000000000000003e-05,0.05860140349654437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1
Equity,Large Cap Growth,1,1,0,1,2,-1.0,0,0,0,1,1,1,Relative,3.8198145410819593,4.466985503093578,0.26130752847598654,0.0,0.0,1.1242026640172025,24.273407886498553,5.052920309636981,467065673201.63556,36.34273467744085,0.0,0.0,0.0,0.0,4,47
Bond,Floating Rate Note,1,1,0,1,2,5.72,0,0,0,2,1,1,DCF,3.839592566851994,4.441911488471065,0.2735470731550979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8799670649295415,0.3288314996116929,0.0,0.0,0,36
Option,OTC Equity Option,0,0,1,0,1,1.57,0,0,0,1,1,2,Black-Scholes,3.8111884901859,4.427438649155919,0.28243520884246176,1.0000000000000003e-05,0.053974481510481176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,56
Bond,Floating Rate Note,1,1,0,1,1,4.85,0,0,0,1,1,2,DCF,3.8607425666792285,4.453848484463578,0.2616098664125864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7454968077568025,0.300346413170715,0.0,0.0,0,36
Equity,Biotech Stock,1,0,0,1,1,-1.0,0,0,0,2,1,1,Relative,3.8534383809921557,4.457344385713871,0.2867114657702041,0.0,0.0,1.389760725155616,35.647739547450584,0.4832671268953106,6196896469.185946,40.12947330630861,0.0,0.0,0.0,0.0,4,7
Bond,Treasury Bill,1,1,0,1,2,0.14,0,0,0,2,1,1,DCF,3.799907307031822,4.410701400539191,0.2842862065919955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10675821448146765,0.22332120892407026,0.0,0.0,0,68
Option,OTC Equity Option,0,0,1,0,1,0.91,0,0,0,1,1,2,Black-Scholes,3.8121450906930647,4.4440810522254655,0.25239475496346664,0.12500875,0.05290120506503549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,56
Bond,Sovereign Emerging Bond,1,1,0,1,0,5.29,1,0,0,1,1,2,DCF,3.786227365767922,4.466630961705055,0.2507262054876367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.497366088985706,4.3339350452247425,0.0,0.0,0,65
Equity,Energy Major Stock,1,1,0,1,1,-1.0,0,0,0,1,1,2,DDM,3.8150133754072035,4.448128468553064,0.2789630680021381,0.0,0.0,0.8271221574693741,27.02651873822249,2.0891094365056846,407415551921.4624,24.95962389043216,0.0,0.0,0.0,0.0,4,26
Commodity,Industrial Metal,1,0,0,1,2,1.46,0,0,0,2,1,2,Cost-of-Carry,3.844676339326361,4.48160031042124,0.25824928430041666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012726669217976033,0.00920620876183477,1,44
Option,American Put,1,0,1,1,2,0.6,0,1,0,2,1,1,Binomial-Tree,3.8220739118554365,4.4252486512827325,0.2490857870546097,0.2500075,0.07457693166776011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3
Option,American Put,1,0,1,1,1,1.37,0,1,0,2,1,1,Binomial-Tree,3.8388242672152457,4.475094486889417,0.30433794892306765,1.0000000000000003e-05,0.05202621074692711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3
Equity,Large Cap Stock,1,1,0,1,2,-1.0,0,0,0,2,1,1,Mark-to-Market,3.8008472978049044,4.480379741236029,0.25067344871402586,0.0,0.0,1.8806830718567888,32.837735704830536,0.6458235171846224,330911458895.10645,17.18188974035921,0.0,0.0,0.0,0.0,4,48
Bond,CDS,1,1,0,0,1,7.45,1,0,0,1,0,3,Credit-Model,3.845281226125244,4.481329871411266,0.23952809103681477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.110069022818498,1.1071844701410902,0.0,0.0,0,10
Option,American Call,1,0,1,1,2,0.08,0,1,0,2,1,2,Binomial-Tree,3.819369658285172,4.425081402622207,0.2543261322315773,0.0312596875,0.06793685358983362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1
Option,European Call,1,0,1,1,1,0.91,0,0,0,2,1,2,Black-Scholes,3.830233049415718,4.46701452734762,0.27463296387445085,1.0000000000000003e-05,0.058811086193183044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,29
Currency,Cross Currency Swap,0,1,0,0,1,3.52,1,0,0,1,0,3,Forward-Pricing,3.828221453298323,4.44508678315697,0.27147104154668383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,20
Option,Swaption,0,0,1,0,0,3.69,0,0,0,1,1,2,Black-Scholes,3.8056498458249126,4.428643023543781,0.3077442686032962,0.2500075,0.06572878620174177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,66
Currency,EM FX Forward,0,0,0,0,0,0.26,0,0,0,1,1,2,Forward-Pricing,3.8079184350471835,4.450770749733086,0.2546321410445443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,23
Bond,Treasury Bill,1,1,0,1,2,0.04,0,0,0,2,1,1,DCF,3.8485332640814156,4.439818990780612,0.274723128139758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034214175379040354,0.004858282079418685,0.0,0.0,0,68
Currency,Cross Currency Swap,0,1,0,0,0,5.73,1,0,0,1,0,2,Forward-Pricing,3.8376406998161574,4.480532735440054,0.2925697777677826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,20
Equity,Consumer Staple Stock,1,1,0,1,1,-1.0,0,0,0,2,1,1,DDM,3.8501084391457483,4.471441312549203,0.2568196830301326,0.0,0.0,0.4696456141047124,21.268997525296307,2.109178330723218,111362029744.33064,67.13954192790754,0.0,0.0,0.0,0.0,4,16
Bond,Government Bond,1,1,0,1,1,16.07,0,0,0,2,1,1,DCF,3.8362172052098735,4.434300488361172,0.284074484161379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.851917471354593,0.2943278690850133,0.0,0.0,0,38
Currency,Major FX Forward,1,0,0,0,1,0.27,0,0,0,2,1,1,Forward-Pricing,3.8327382706565962,4.44384986470157,0.23335657798282008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,52
Bond,Government Bond,1,1,0,1,1,18.59,0,0,0,1,1,1,DCF,3.7969468966525315,4.451510447408749,0.30517509078821436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.383740541441568,0.05509397640993108,0.0,0.0,0,38
Option,American Put,1,0,1,1,1,2.27,0,1,0,2,1,1,Binomial-Tree,3.8248224777570234,4.458385365214811,0.28989515523014386,0.0312596875,0.05038919114681237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3
Option,OTC European Option,0,0,1,0,0,0.29,1,0,0,1,1,2,Black-Scholes,3.8294755902642685,4.482442235528124,0.25638650005582014,1.0000000000000003e-05,0.05526397810728272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,57
Option,American Call,1,0,1,1,2,1.31,0,1,0,2,1,2,Binomial-Tree,3.86740200284692,4.4754044458805184,0.2865963555566739,0.062509375,0.05835133886546339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1
Equity,E-commerce Stock,1,0,0,1,2,-1.0,0,0,0,2,1,2,Relative,3.8431552195046894,4.461146040908139,0.29626365798919824,0.0,0.0,0.5838212921582557,15.964582785289846,5.048163009677822,243884498965.30722,156.46347393546264,0.0,0.0,0.0,0.0,4,22
Equity,Large Cap Growth,1,1,0,1,2,-1.0,0,0,0,2,1,1,Mark-to-Market,3.859415571629738,4.454187530647343,0.244226628323665,0.0,0.0,0.3286569879340481,26.75144781115536,1.7837398055967453,12876787621.71722,6.605920068678088,0.0,0.0,0.0,0.0,4,47
Option,Digital Option,0,0,1,0,1,0.99,0,0,1,1,1,2,Monte-Carlo,3.8414428470678845,4.420454205028253,0.25800244202050393,0.015634843750000002,0.05227949788579432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,21
Option,American Put,1,0,1,1,2,1.2,0,1,0,2,1,2,Binomial-Tree,3.8163785432039177,4.48881154706261,0.29692166827685823,1.0000000000000003e-05,0.07108540575624499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3
Option,Lookback Option,0,0,1,0,0,1.43,0,0,1,2,1,3,Monte-Carlo,3.83224292873927,4.450029745867596,0.2713494577887988,1.0000000000000003e-05,0.05095008276583961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,49
Bond,Corporate Bond (IG),1,1,0,1,1,15.9,1,0,0,2,1,1,DCF,3.8345236828259597,4.494672937361506,0.27872332331398925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.022275774640855,1.4530491788911957,0.0,0.0,0,19
Commodity,Agriculture,1,0,0,1,0,1.1,0,0,0,1,1,1,Cost-of-Carry,3.812015170838891,4.46437323721454,0.27140394457212536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02147612019532264,0.007073795079004853,1,0
Commodity,Agriculture,1,0,0,1,1,1.65,0,0,0,2,1,1,Cost-of-Carry,3.822638981738246,4.505163837852257,0.2878297768733158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060912575718861606,0.015579955064741753,1,0
Commodity,Commodity Spot,1,0,0,1,2,0.27,0,0,0,2,1,1,Cost-of-Carry,3.826059562071082,4.473520970194069,0.28025863281096025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06588090439965184,0.015032789064613725,1,14
Currency,FX Forward,1,0,0,0,2,0.35,0,0,0,2,1,1,Forward-Pricing,3.860747619793622,4.428065962223775,0.27212434527843965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,32
Option,European Call,1,0,1,1,1,1.42,0,0,0,2,1,1,Black-Scholes,3.7901538189387627,4.4462985347901745,0.22796614704365317,0.0312596875,0.05282284264639804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,29
Derivative,Commodity Future,1,0,0,1,1,0.69,0,0,0,2,1,2,Cost-of-Carry,3.853091422756712,4.456228290377015,0.2828002126102984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13
Bond,Government Bond ETF,1,1,0,1,2,2.6636224929804917,0,0,0,2,1,1,Mark-to-Market,3.812060371250528,4.440514641617484,0.2845848195331838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.126182555336715,0.006478945628265231,0.0,0.0,0,39
Currency,Major Currency Pair,1,0,0,1,2,-1.0,0,0,0,2,1,1,Forward-Pricing,3.8037246835637872,4.45159154377684,0.24520922254485902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,51
Derivative,Interest Rate Swap,0,1,0,0,1,6.95,1,0,0,0,0,1,DCF,3.8525958917902368,4.429517256763619,0.2465680218352875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,45
Bond,CDS,1,1,0,0,0,3.84,1,0,0,1,0,3,Credit-Model,3.8440158480258386,4.46012758456851,0.2803519719133915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8979775631318483,3.759165227501108,0.0,0.0,0,10
Commodity,Commodity Spot,1,0,0,1,2,1.49,0,0,0,2,1,1,Cost-of-Carry,3.8540240331505995,4.465294286462944,0.27388650136268494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051480254973786735,0.008582116962656889,1,14
Commodity,Commodity Spot,1,0,0,1,1,0.81,0,0,0,2,1,1,Cost-of-Carry,3.8453334422954977,4.437608360219303,0.23050412836156636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049966438413519935,0.006000199456754966,1,14
Option,European Put,1,0,1,1,2,0.18,0,0,0,2,1,2,Black-Scholes,3.8694460317832715,4.503267670744647,0.253559565917088,0.062509375,0.07218016429877977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,31
Option,American Call,1,0,1,1,1,1.36,0,1,0,2,1,1,Binomial-Tree,3.840699561477487,4.461416345726555,0.27627686197804024,0.12500875,0.07024243643045504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1
Equity,Fintech Stock,1,0,0,1,2,-1.0,0,0,0,1,1,1,Relative,3.8270034582472414,4.441786678685459,0.28353353738337694,0.0,0.0,0.3142250329018212,13.148207496040017,5.133717119355589,182402256746.48126,84.38843872331968,0.0,0.0,0.0,0.0,4,35
Currency,FX Forward,1,0,0,0,2,0.99,0,0,0,2,1,2,Forward-Pricing,3.836567040125704,4.423661273610776,0.25831361560348354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,32
Currency,Major FX Forward,1,0,0,0,2,0.26,0,0,0,2,1,2,Forward-Pricing,3.8538124338078252,4.461336726433557,0.2670508702300323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,52
Bond,Corporate Bond (IG),1,1,0,1,1,11.64,1,0,0,1,1,1,DCF,3.815074962521269,4.454191105718262,0.2524129578861071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.877972373786191,2.0634216502909646,0.0,0.0,0,19
Derivative,Equity Swap,0,1,0,0,0,1.53,1,0,0,1,1,3,DCF,3.8175163336445244,4.477461812232487,0.2964784734832302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,28
Bond,Government Bond,1,1,0,1,2,17.5,0,0,0,1,1,1,DCF,3.8240834157204504,4.456802843091125,0.27349176555051974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.937195496108616,0.04979264476260159,0.0,0.0,0,38
Derivative,Interest Rate Swap,0,1,0,0,1,9.69,1,0,0,2,0,2,DCF,3.789697239403644,4.433380071155407,0.25664623434370465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,45
Bond,Convertible Bond,1,1,1,1,0,8.82,1,1,0,1,1,3,Credit-Model,3.8326442015211963,4.49725701800476,0.2468739713565032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.416704350594342,2.2714143658085604,0.0,0.0,0,17
Bond,Municipal Bond,0,1,0,0,0,20.11,1,0,0,0,0,2,DCF,3.793880635319338,4.46971443481301,0.2446622526240202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.22409530781526,2.6009969835876547,0.0,0.0,0,55
Bond,Government Bond,1,1,0,1,2,21.33,0,0,0,1,1,2,DCF,3.831016085842659,4.454333375731356,0.3062310943850462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.428212086222697,0.09618992288976003,0.0,0.0,0,38
Commodity,Industrial Metal,1,0,0,1,1,0.57,0,0,0,1,1,2,Cost-of-Carry,3.84657029882999,4.463671439251328,0.2665297631160973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05388132126550324,0.011215039786735284,1,44
Option,OTC European Option,0,0,1,0,1,0.61,1,0,0,1,1,3,Black-Scholes,3.8208678157786706,4.4705711356313245,0.2620095781964346,1.0000000000000003e-05,0.0744729517857563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,57
Bond,Zero-Coupon Bond,1,1,0,1,1,0.76,0,0,0,2,1,2,DCF,3.862116768914079,4.4281364975101765,0.26573512370936553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.591753288313164,0.24278629531335244,0.0,0.0,0,70
Currency,Major FX Forward,1,0,0,0,2,0.94,0,0,0,2,1,2,Forward-Pricing,3.802031407776136,4.4635165811051705,0.2573958042772631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,52
Equity,Large Cap Stock,1,1,0,1,2,-1.0,0,0,0,2,1,1,Mark-to-Market,3.8528126420532494,4.449962246545546,0.26785979013842803,0.0,0.0,0.30500399552485724,32.306260851768634,2.9449121287554703,2604486717060.9077,108.1433517289898,0.0,0.0,0.0,0.0,4,48
Option,American Call,1,0,1,1,2,0.95,0,1,0,2,1,2,Binomial-Tree,3.8429288746301924,4.471312789679543,0.27069856807209897,1.0000000000000003e-05,0.03951043242172467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1
Currency,Major FX Forward,1,0,0,0,1,0.17,0,0,0,1,1,1,Forward-Pricing,3.7971379632948503,4.44349394308128,0.27030007064284334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,52
Bond,Zero-Coupon Bond,1,1,0,1,2,18.19,0,0,0,2,1,2,DCF,3.881911710826626,4.446515148631335,0.2447480440264705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.61756333483713,0.37666028721456096,0.0,0.0,0,70
Equity,Large Cap Stock,1,1,0,1,2,-1.0,0,0,0,2,1,1,Mark-to-Market,3.828779277782599,4.497082025497978,0.2878486196009634,0.0,0.0,0.4668675760732536,34.903688560431505,3.929552635501959,71585393212.16034,124.18471451114914,0.0,0.0,0.0,0.0,4,48
Derivative,Interest Rate Swap,0,1,0,0,2,17.12,1,0,0,2,0,2,DCF,3.8131961809757198,4.4874493396266715,0.2589408113371882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,45
Equity,Biotech Stock,1,0,0,1,2,-1.0,0,0,0,2,1,2,Relative,3.8030542802198863,4.386508985686729,0.2568267330557833,0.0,0.0,0.3050957936647254,26.963296625165384,0.24517621742491708,2848385915754.126,81.7676082256366,0.0,0.0,0.0,0.0,4,7
Bond,Floating Rate Note,1,1,0,1,2,5.66,0,0,0,2,1,2,DCF,3.8257866547703174,4.485795792208954,0.2559234796693487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.650143543254842,0.47196221589500953,0.0,0.0,0,36
Option,European Put,1,0,1,1,2,1.7,0,0,0,2,1,2,Black-Scholes,3.827560158393732,4.458357559814452,0.24895056613737762,1.0000000000000003e-05,0.06060039155291854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,31
Option,European Call,1,0,1,1,1,0.93,0,0,0,2,1,2,Black-Scholes,3.8319656618715343,4.444207539997352,0.2753559533057458,1.0000000000000003e-05,0.059495977308811065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,29
Equity,Index ETF,1,1,0,1,2,-1.0,0,0,0,2,1,1,Mark-to-Market,3.824297203608311,4.437540003393719,0.2878996394467996,0.0,0.0,2.13718480719685,109.74325538692895,3.045153035811245,13233467795.491096,17.652933740944455,0.0,0.0,0.0,0.0,4,43
Commodity,Agriculture,1,0,0,1,1,1.02,0,0,0,2,1,1,Cost-of-Carry,3.8421262646887047,4.438834676889356,0.2555402156273233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06608530625796605,0.012218242602209118,1,0
Derivative,FX Option,0,0,1,0,1,0.51,0,0,0,1,1,3,Black-Scholes,3.8225768887044986,4.444837428431887,0.23313748429236414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,33
Option,Asian Option,0,0,1,0,0,1.24,0,0,1,0,1,2,Monte-Carlo,3.792945437154845,4.434864943383895,0.2494577080478311,0.500005,0.05297583521804149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4
Bond,Zero-Coupon Bond,1,1,0,1,0,28.3,0,0,0,1,1,1,DCF,3.8271397273583094,4.42979242755808,0.2610342810141185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.36913358899276,0.14261510725384657,0.0,0.0,0,70
Bond,Corporate Bond (IG),1,1,0,1,1,2.68,1,0,0,2,1,2,DCF,3.7846628029379015,4.436799522636181,0.2453712937713745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.161326986559567,1.7605912910601513,0.0,0.0,0,19
Option,American Call,1,0,1,1,2,1.88,0,1,0,2,1,2,Binomial-Tree,3.83677470758157,4.467211682967965,0.25802536621995814,0.2500075,0.061837757961071556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1
Bond,Corporate Bond (IG),1,1,0,1,2,17.04,1,0,0,2,1,1,DCF,3.8112464005900875,4.461117010313129,0.2589694635143849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.880849951190413,4.437861692992678,0.0,0.0,0,19
Bond,Corporate Bond (HY),1,1,0,1,0,4.55,1,0,0,1,1,3,Credit-Model,3.833128350796638,4.472395598869606,0.26969019955766105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9112752642986215,1.3530991629041673,0.0,0.0,0,18
Bond,Corporate Bond (HY),1,1,0,1,0,8.4,1,0,0,0,1,2,Credit-Model,3.8551645358961957,4.458519952585616,0.24090091067495376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.774524237160924,1.6805158257255006,0.0,0.0,0,18
Bond,Government Bond,1,1,0,1,2,16.55,0,0,0,2,1,1,DCF,3.811831462485618,4.430861050926621,0.2816022674598457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.629583521377432,0.27964673708194665,0.0,0.0,0,38
Option,OTC European Option,0,0,1,0,1,2.38,1,0,0,1,1,3,Black-Scholes,3.8503230573505074,4.471026032593907,0.30321877637399536,0.2500075,0.05537874675899201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,57
Currency,FX Forward,1,0,0,0,1,0.51,0,0,0,2,1,2,Forward-Pricing,3.82170058979796,4.43759542908109,0.2985823441096016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,32
Option,Lookback Option,0,0,1,0,0,0.71,0,0,1,1,1,3,Monte-Carlo,3.863573680459556,4.4744194989343535,0.25831911705403443,0.062509375,0.060213086746528456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,49
Bond,Corporate Bond (IG),1,1,0,1,1,4.09,1,0,0,2,1,2,DCF,3.8230073274572542,4.43399998393406,0.2833731032231668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.432624032750063,2.5253680616108656,0.0,0.0,0,19
Bond,Corporate Bond (IG),1,1,0,1,1,17.38,1,0,0,2,1,2,DCF,3.813904559327547,4.444669271231201,0.2810050761180398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.843430560212216,2.5032563822194795,0.0,0.0,0,19
Bond,Corporate Bond (IG),1,1,0,1,2,20.74,1,0,0,1,1,2,DCF,3.8431606163250693,4.451940966415336,0.26912949674141495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.377834374391725,1.2074868127183969,0.0,0.0,0,19
Option,Digital Option,0,0,1,0,1,0.19,0,0,1,0,1,3,Monte-Carlo,3.8216546266777076,4.47503922706357,0.27354011282350205,1.0000000000000003e-05,0.09261191968459925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,21
Derivative,Commodity Future,1,0,0,1,1,1.79,0,0,0,2,1,1,Cost-of-Carry,3.8138862418044295,4.463924738722441,0.2836608759371805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13
Bond,Floating Rate Note,1,1,0,1,2,6.57,0,0,0,1,1,1,DCF,3.820849366859022,4.460446029483966,0.2876675160874684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.105230046861913,0.4977478033513952,0.0,0.0,0,36
Option,Asian Option,0,0,1,0,0,1.8,0,0,1,1,1,2,Monte-Carlo,3.8291457849086954,4.502050413906733,0.253766554731965,0.062509375,0.06176447170378459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4
Bond,CDS,1,1,0,0,1,6.22,1,0,0,2,0,3,Credit-Model,3.855702749513339,4.41903527550468,0.2849538277996532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.637650351043401,2.3538081807451223,0.0,0.0,0,10
Option,Swaption,0,0,1,0,0,8.78,0,0,0,1,1,2,Black-Scholes,3.792962219674449,4.436844178567777,0.3033292504697085,1.5730001818847654,0.06218448004352886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,66
Bond,Government Bond,1,1,0,1,1,20.06,0,0,0,1,1,1,DCF,3.8304419946189006,4.435889496939731,0.2876436328403504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.03955219636787,0.29372757142581285,0.0,0.0,0,38
Equity,REIT,1,1,0,1,1,-1.0,0,0,0,2,1,2,DDM,3.841966903837625,4.420514453488733,0.3007292583057968,0.0,0.0,0.4456573062666161,31.582920430595454,2.829010486072164,81482490334.05435,86.08273335743446,0.0,0.0,0.0,0.0,4,62
